kode_ref_pend,nama_pendidikan,formasi_id,ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,disable,gaji_min,gaji_max,jumlah_ms
5109100,S-1 TEKNIK SIPIL,9a36294b-702b-43aa-bce9-d57cf0dad0e1,Pemerintah Kota Surakarta,CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,Pemerintah Kota Surakarta | Inspektorat | Inspektorat Pembantu II,1,1,2785700,3572800,8
5109100,S-1 TEKNIK SIPIL,b3e72d5d-0188-4cd2-ba5a-b479cc926744,Pemerintah Kota Surakarta,CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,Pemerintah Kota Surakarta | Inspektorat | Inspektorat Pembantu III,1,1,2785700,3572800,10
5109100,S-1 TEKNIK SIPIL,fe93b400-8704-4cd7-9e05-4582dd4585c8,Pemerintah Kota Surakarta,CPNS,UMUM,PENGAWAS PENYELENGGARAAN URUSAN PEMERINTAHAN DAERAH AHLI PERTAMA,Pemerintah Kota Surakarta | Inspektorat | Inspektorat Pembantu I,1,1,2785700,3572800,7
5109100,S-1 TEKNIK SIPIL,0419df7d-5c80-49a4-a114-b5dd5e37030c,Pemerintah Kota Surakarta,CPNS,UMUM,PENGELOLA PENGADAAN BARANG/JASA AHLI PERTAMA,Pemerintah Kota Surakarta | Sekretariat Daerah | Asisten Perekonomian dan Pembangunan | Bagian Pengadaan Barang dan Jasa,5,1,2785700,3572800,288
5109100,S-1 TEKNIK SIPIL,2d2e95d8-6e56-4eac-a580-47b2a643b518,Pemerintah Kota Surakarta,CPNS,UMUM,PENGELOLA SUMBER DAYA AIR AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Pekerjaan Umum dan Penataan Ruang | Bidang Sumber Daya Air,3,1,2785700,3572800,82
5190068,S-1 TEKNOLOGI INFORMASI,468e0277-f0c5-4950-bd53-a434ee517e7c,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kota Surakarta | Badan Perencanaan Pembangunan Daerah | Bidang Perencanaan, Pengendalian dan Evaluasi Pembangunan Daerah",1,1,2785700,3572800,36
5190068,S-1 TEKNOLOGI INFORMASI,699e5373-c472-4eba-bfd9-55d0888f6fa0,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kota Surakarta | Badan Kesatuan Bangsa dan Politik | Sekretariat Badan Kesatuan Bangsa dan Politik | Subbagian Administrasi, Kepegawaian dan Organisasi",1,1,2785700,3572800,45
5190068,S-1 TEKNOLOGI INFORMASI,8dd0e97a-3f47-4c25-8f4e-347e8e187c69,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,"Pemerintah Kota Surakarta | Dinas Komunikasi, Informatika, Statistik dan Persandian | Bidang Teknologi dan Informatika",1,1,2785700,3572800,49
5190068,S-1 TEKNOLOGI INFORMASI,af5d5ab6-86f6-4585-9540-b9bae3a4517a,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kota Surakarta | Badan Kesatuan Bangsa dan Politik | Bidang Kesatuan Bangsa,1,1,2785700,3572800,24
5190068,S-1 TEKNOLOGI INFORMASI,ca203a46-b8a6-4dfd-8402-95b55ded51ad,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kota Surakarta | Badan Pendapatan Daerah | Bidang Pendataan | Subbidang Pengembangan Potensi Pendapatan,1,1,2785700,3572800,27
5190068,S-1 TEKNOLOGI INFORMASI,ee8819a1-8d8d-4624-862b-c63703ed2803,Pemerintah Kota Surakarta,CPNS,UMUM,PENATA KELOLA SISTEM DAN TEKNOLOGI INFORMASI,Pemerintah Kota Surakarta | Badan Pendapatan Daerah | Bidang Penetapan | Subbidang Dokumentasi Pelaporan,1,1,2785700,3572800,31
5190068,S-1 TEKNOLOGI INFORMASI,0595f6a6-d441-41b6-bb35-9d8406d92ebb,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Perhubungan | Sekretariat Dinas Perhubungan,2,1,2785700,3572800,76
5190068,S-1 TEKNOLOGI INFORMASI,096b4581-2716-4c0f-9c60-dddba0b4262f,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"Pemerintah Kota Surakarta | Badan Kepegawaian dan Pengembangan Sumber Daya Manusia | Bidang Pengadaan, Pemberhentian, dan Informasi Kepegawaian",1,1,2785700,3572800,13
5190068,S-1 TEKNOLOGI INFORMASI,4d415505-5212-469d-8eb5-6959f3d3aa99,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Kependudukan dan Pencatatan Sipil | Bidang Pengelolaan Informasi Administrasi Kependudukan dan Pemanfaatan Data,1,1,2785700,3572800,29
5190068,S-1 TEKNOLOGI INFORMASI,ad277a3e-4c07-44f2-9feb-2cab658a81bb,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,Pemerintah Kota Surakarta | Sekretariat Daerah | Asisten Perekonomian dan Pembangunan | Bagian Administrasi Pembangunan,1,1,2785700,3572800,56
5190068,S-1 TEKNOLOGI INFORMASI,b8095a63-aa85-4ddd-aa9b-d98b77de8e9c,Pemerintah Kota Surakarta,CPNS,UMUM,PRANATA KOMPUTER AHLI PERTAMA,"Pemerintah Kota Surakarta | Dinas Komunikasi, Informatika, Statistik dan Persandian | Bidang Penyelenggaraan E-Government",1,1,2785700,3572800,9
5190089,S-1 TEKNOLOGI PANGAN,e0e2cc49-0ffb-44d3-b527-b0d232dd7ac9,Pemerintah Kota Surakarta,CPNS,UMUM,ANALIS KETAHANAN PANGAN AHLI PERTAMA,Pemerintah Kota Surakarta | Dinas Ketahanan Pangan dan Pertanian | Bidang Ketahanan Pangan,2,1,2785700,3572800,197
